,tripduration,starttime,stoptime,startid,startname,endid,endname
9880,1632,9/27/2017 9:35,9/27/2017 10:03,3255,8 Ave & W 31 St,328,Watts St & Greenwich St
9881,672,9/27/2017 9:36,9/27/2017 9:48,3255,8 Ave & W 31 St,469,Broadway & W 53 St
9882,432,9/27/2017 9:38,9/27/2017 9:45,3255,8 Ave & W 31 St,462,W 22 St & 10 Ave
9883,235,9/27/2017 9:39,9/27/2017 9:42,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
9884,468,9/27/2017 9:41,9/27/2017 9:49,3255,8 Ave & W 31 St,212,W 16 St & The High Line
9885,454,9/27/2017 9:42,9/27/2017 9:49,3255,8 Ave & W 31 St,3428,8 Ave & W 16 St
9886,348,9/27/2017 9:45,9/27/2017 9:51,3255,8 Ave & W 31 St,448,W 37 St & 10 Ave
9887,809,9/27/2017 9:46,9/27/2017 9:59,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
9888,248,9/27/2017 9:49,9/27/2017 9:53,3255,8 Ave & W 31 St,523,W 38 St & 8 Ave
9889,773,9/27/2017 9:49,9/27/2017 10:02,3255,8 Ave & W 31 St,3443,W 52 St & 6 Ave
9890,586,9/27/2017 9:59,9/27/2017 10:08,3255,8 Ave & W 31 St,3466,W 45 St & 6 Ave
9891,375,9/27/2017 9:59,9/27/2017 10:05,3255,8 Ave & W 31 St,212,W 16 St & The High Line
9892,296,9/27/2017 9:59,9/27/2017 10:04,3255,8 Ave & W 31 St,2021,W 45 St & 8 Ave
9893,1513,9/27/2017 10:03,9/27/2017 10:29,3255,8 Ave & W 31 St,3435,Grand St & Elizabeth St
9894,631,9/27/2017 10:04,9/27/2017 10:14,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
9895,446,9/27/2017 10:09,9/27/2017 10:17,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
9896,489,9/27/2017 10:15,9/27/2017 10:23,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
9897,990,9/27/2017 10:22,9/27/2017 10:39,3255,8 Ave & W 31 St,513,W 56 St & 10 Ave
9898,473,9/27/2017 10:23,9/27/2017 10:31,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
9899,943,9/27/2017 10:37,9/27/2017 10:52,3255,8 Ave & W 31 St,530,11 Ave & W 59 St
9900,1187,9/27/2017 10:37,9/27/2017 10:57,3255,8 Ave & W 31 St,335,Washington Pl & Broadway
9901,368,9/27/2017 10:42,9/27/2017 10:48,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
9902,808,9/27/2017 10:42,9/27/2017 10:56,3255,8 Ave & W 31 St,3260,Mercer St & Bleecker St
9903,358,9/27/2017 10:42,9/27/2017 10:48,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
9904,347,9/27/2017 10:51,9/27/2017 10:57,3255,8 Ave & W 31 St,498,Broadway & W 32 St
9905,419,9/27/2017 10:55,9/27/2017 11:02,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
9906,1279,9/27/2017 11:13,9/27/2017 11:34,3255,8 Ave & W 31 St,3436,Greenwich St & Hubert St
9907,362,9/27/2017 11:24,9/27/2017 11:30,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
9908,407,9/27/2017 11:31,9/27/2017 11:38,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
9909,920,9/27/2017 11:31,9/27/2017 11:47,3255,8 Ave & W 31 St,229,Great Jones St
9910,601,9/27/2017 11:31,9/27/2017 11:41,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
9911,547,9/27/2017 11:39,9/27/2017 11:48,3255,8 Ave & W 31 St,540,Lexington Ave & E 29 St
9912,932,9/27/2017 11:45,9/27/2017 12:01,3255,8 Ave & W 31 St,357,E 11 St & Broadway
9913,549,9/27/2017 11:47,9/27/2017 11:56,3255,8 Ave & W 31 St,519,Pershing Square North
9914,719,9/27/2017 11:54,9/27/2017 12:06,3255,8 Ave & W 31 St,280,E 10 St & 5 Ave
9915,416,9/27/2017 11:55,9/27/2017 12:02,3255,8 Ave & W 31 St,529,W 42 St & 8 Ave
9916,685,9/27/2017 11:59,9/27/2017 12:11,3255,8 Ave & W 31 St,536,1 Ave & E 30 St
9917,1508,9/27/2017 12:03,9/27/2017 12:28,3255,8 Ave & W 31 St,266,Avenue D & E 8 St
9918,630,9/27/2017 12:08,9/27/2017 12:19,3255,8 Ave & W 31 St,500,Broadway & W 51 St
9919,606,9/27/2017 12:20,9/27/2017 12:30,3255,8 Ave & W 31 St,3466,W 45 St & 6 Ave
9920,300,9/27/2017 12:25,9/27/2017 12:30,3255,8 Ave & W 31 St,477,W 41 St & 8 Ave
9921,444,9/27/2017 12:30,9/27/2017 12:38,3255,8 Ave & W 31 St,3236,W 42 St & Dyer Ave
9922,441,9/27/2017 12:44,9/27/2017 12:52,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
9923,746,9/27/2017 12:48,9/27/2017 13:00,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
9924,788,9/27/2017 12:49,9/27/2017 13:02,3255,8 Ave & W 31 St,517,Pershing Square South
9925,526,9/27/2017 12:49,9/27/2017 12:58,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
9926,397,9/27/2017 12:50,9/27/2017 12:57,3255,8 Ave & W 31 St,525,W 34 St & 11 Ave
9927,1376,9/27/2017 12:52,9/27/2017 13:15,3255,8 Ave & W 31 St,417,Barclay St & Church St
9928,268,9/27/2017 13:02,9/27/2017 13:06,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
9929,491,9/27/2017 13:05,9/27/2017 13:13,3255,8 Ave & W 31 St,2021,W 45 St & 8 Ave
9930,671,9/27/2017 13:08,9/27/2017 13:19,3255,8 Ave & W 31 St,495,W 47 St & 10 Ave
9931,280,9/27/2017 13:10,9/27/2017 13:15,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
9932,316,9/27/2017 13:13,9/27/2017 13:18,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
9933,810,9/27/2017 13:24,9/27/2017 13:38,3255,8 Ave & W 31 St,3233,E 48 St & 5 Ave
9934,306,9/27/2017 13:24,9/27/2017 13:30,3255,8 Ave & W 31 St,477,W 41 St & 8 Ave
9935,1374,9/27/2017 13:29,9/27/2017 13:52,3255,8 Ave & W 31 St,3244,University Pl & E 8 St
9936,1374,9/27/2017 13:29,9/27/2017 13:52,3255,8 Ave & W 31 St,3244,University Pl & E 8 St
9937,443,9/27/2017 13:34,9/27/2017 13:42,3255,8 Ave & W 31 St,267,Broadway & W 36 St
9938,532,9/27/2017 13:43,9/27/2017 13:52,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
9939,642,9/27/2017 13:46,9/27/2017 13:57,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
9940,971,9/27/2017 13:57,9/27/2017 14:13,3255,8 Ave & W 31 St,281,Grand Army Plaza & Central Park S
9941,320,9/27/2017 13:57,9/27/2017 14:03,3255,8 Ave & W 31 St,526,E 33 St & 5 Ave
9942,280,9/27/2017 13:59,9/27/2017 14:04,3255,8 Ave & W 31 St,509,9 Ave & W 22 St
9943,898,9/27/2017 14:04,9/27/2017 14:19,3255,8 Ave & W 31 St,466,W 25 St & 6 Ave
9944,454,9/27/2017 14:09,9/27/2017 14:17,3255,8 Ave & W 31 St,116,W 17 St & 8 Ave
9945,620,9/27/2017 14:10,9/27/2017 14:20,3255,8 Ave & W 31 St,495,W 47 St & 10 Ave
9946,595,9/27/2017 14:20,9/27/2017 14:30,3255,8 Ave & W 31 St,347,Greenwich St & W Houston St
9947,249,9/27/2017 14:20,9/27/2017 14:24,3255,8 Ave & W 31 St,3259,9 Ave & W 28 St
9948,461,9/27/2017 14:21,9/27/2017 14:28,3255,8 Ave & W 31 St,462,W 22 St & 10 Ave
9949,610,9/27/2017 14:21,9/27/2017 14:32,3255,8 Ave & W 31 St,537,Lexington Ave & E 24 St
9950,572,9/27/2017 14:22,9/27/2017 14:32,3255,8 Ave & W 31 St,491,E 24 St & Park Ave S
9951,2259,9/27/2017 14:26,9/27/2017 15:04,3255,8 Ave & W 31 St,3323,W 106 St & Central Park West
9952,504,9/27/2017 14:28,9/27/2017 14:36,3255,8 Ave & W 31 St,499,Broadway & W 60 St
9953,1534,9/27/2017 14:28,9/27/2017 14:54,3255,8 Ave & W 31 St,454,E 51 St & 1 Ave
9954,1500,9/27/2017 14:29,9/27/2017 14:54,3255,8 Ave & W 31 St,454,E 51 St & 1 Ave
9955,556,9/27/2017 14:32,9/27/2017 14:42,3255,8 Ave & W 31 St,284,Greenwich Ave & 8 Ave
9956,791,9/27/2017 14:34,9/27/2017 14:48,3255,8 Ave & W 31 St,499,Broadway & W 60 St
9957,748,9/27/2017 14:40,9/27/2017 14:53,3255,8 Ave & W 31 St,280,E 10 St & 5 Ave
9958,1431,9/27/2017 14:54,9/27/2017 15:18,3255,8 Ave & W 31 St,385,E 55 St & 2 Ave
9959,324,9/27/2017 14:58,9/27/2017 15:03,3255,8 Ave & W 31 St,442,W 27 St & 7 Ave
9960,584,9/27/2017 15:01,9/27/2017 15:11,3255,8 Ave & W 31 St,517,Pershing Square South
9961,1434,9/27/2017 15:11,9/27/2017 15:35,3255,8 Ave & W 31 St,3434,W 88 St & West End Ave
9962,293,9/27/2017 15:11,9/27/2017 15:16,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
9963,223,9/27/2017 15:12,9/27/2017 15:15,3255,8 Ave & W 31 St,523,W 38 St & 8 Ave
9964,1725,9/27/2017 15:20,9/27/2017 15:49,3255,8 Ave & W 31 St,265,Stanton St & Chrystie St
9965,481,9/27/2017 15:22,9/27/2017 15:30,3255,8 Ave & W 31 St,2021,W 45 St & 8 Ave
9966,2084,9/27/2017 15:23,9/27/2017 15:57,3255,8 Ave & W 31 St,350,Clinton St & Grand St
9967,591,9/27/2017 15:23,9/27/2017 15:32,3255,8 Ave & W 31 St,476,E 31 St & 3 Ave
9968,2500,9/27/2017 15:24,9/27/2017 16:06,3255,8 Ave & W 31 St,3142,1 Ave & E 62 St
9969,1535,9/27/2017 15:41,9/27/2017 16:07,3255,8 Ave & W 31 St,3400,E 110 St & Madison Ave
9970,1360,9/27/2017 15:43,9/27/2017 16:06,3255,8 Ave & W 31 St,3162,W 78 St & Broadway
9971,505,9/27/2017 15:57,9/27/2017 16:06,3255,8 Ave & W 31 St,479,9 Ave & W 45 St
9972,289,9/27/2017 15:58,9/27/2017 16:03,3255,8 Ave & W 31 St,525,W 34 St & 11 Ave
9973,353,9/27/2017 16:01,9/27/2017 16:07,3255,8 Ave & W 31 St,509,9 Ave & W 22 St
9974,660,9/27/2017 16:10,9/27/2017 16:21,3255,8 Ave & W 31 St,495,W 47 St & 10 Ave
9975,833,9/27/2017 16:18,9/27/2017 16:32,3255,8 Ave & W 31 St,480,W 53 St & 10 Ave
9976,1303,9/27/2017 16:20,9/27/2017 16:41,3255,8 Ave & W 31 St,426,West St & Chambers St
9977,1297,9/27/2017 16:20,9/27/2017 16:42,3255,8 Ave & W 31 St,426,West St & Chambers St
9978,2230,9/27/2017 16:21,9/27/2017 16:58,3255,8 Ave & W 31 St,351,Front St & Maiden Ln
9979,428,9/27/2017 16:22,9/27/2017 16:29,3255,8 Ave & W 31 St,2021,W 45 St & 8 Ave
9980,428,9/27/2017 16:28,9/27/2017 16:35,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
9981,1408,9/27/2017 16:29,9/27/2017 16:52,3255,8 Ave & W 31 St,457,Broadway & W 58 St
9982,1193,9/27/2017 16:50,9/27/2017 17:10,3255,8 Ave & W 31 St,377,6 Ave & Canal St
9983,708,9/27/2017 16:51,9/27/2017 17:03,3255,8 Ave & W 31 St,519,Pershing Square North
9984,511,9/27/2017 16:54,9/27/2017 17:02,3255,8 Ave & W 31 St,472,E 32 St & Park Ave
9985,1649,9/27/2017 16:56,9/27/2017 17:23,3255,8 Ave & W 31 St,3305,E 91 St & 2 Ave
9986,875,9/27/2017 16:57,9/27/2017 17:12,3255,8 Ave & W 31 St,284,Greenwich Ave & 8 Ave
9987,1450,9/27/2017 16:59,9/27/2017 17:23,3255,8 Ave & W 31 St,229,Great Jones St
9988,2059,9/27/2017 17:03,9/27/2017 17:38,3255,8 Ave & W 31 St,3146,E 81 St & 3 Ave
9989,230,9/27/2017 17:05,9/27/2017 17:08,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
9990,303,9/27/2017 17:05,9/27/2017 17:10,3255,8 Ave & W 31 St,509,9 Ave & W 22 St
9991,243,9/27/2017 17:09,9/27/2017 17:13,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
9992,496,9/27/2017 17:10,9/27/2017 17:19,3255,8 Ave & W 31 St,2021,W 45 St & 8 Ave
9993,1056,9/27/2017 17:11,9/27/2017 17:29,3255,8 Ave & W 31 St,3474,6 Ave & Spring St
9994,348,9/27/2017 17:11,9/27/2017 17:17,3255,8 Ave & W 31 St,465,Broadway & W 41 St
9995,479,9/27/2017 17:22,9/27/2017 17:30,3255,8 Ave & W 31 St,479,9 Ave & W 45 St
9996,466,9/27/2017 17:23,9/27/2017 17:30,3255,8 Ave & W 31 St,525,W 34 St & 11 Ave
9997,1528,9/27/2017 17:29,9/27/2017 17:54,3255,8 Ave & W 31 St,428,E 3 St & 1 Ave
9998,2471,9/27/2017 17:34,9/27/2017 18:15,3255,8 Ave & W 31 St,3541,Amsterdam Ave & W 125 St
9999,1050,9/27/2017 17:34,9/27/2017 17:51,3255,8 Ave & W 31 St,417,Barclay St & Church St
10000,2046,9/27/2017 17:37,9/27/2017 18:11,3255,8 Ave & W 31 St,276,Duane St & Greenwich St
10001,419,9/27/2017 17:40,9/27/2017 17:47,3255,8 Ave & W 31 St,453,W 22 St & 8 Ave
10002,1065,9/27/2017 17:40,9/27/2017 17:58,3255,8 Ave & W 31 St,3356,Amsterdam Ave & W 66 St
10003,578,9/27/2017 17:41,9/27/2017 17:51,3255,8 Ave & W 31 St,405,Washington St & Gansevoort St
10004,1595,9/27/2017 17:41,9/27/2017 18:08,3255,8 Ave & W 31 St,3289,W 90 St & Amsterdam Ave
10005,938,9/27/2017 17:43,9/27/2017 17:59,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
10006,1165,9/27/2017 17:44,9/27/2017 18:04,3255,8 Ave & W 31 St,487,E 20 St & FDR Drive
10007,637,9/27/2017 17:44,9/27/2017 17:55,3255,8 Ave & W 31 St,495,W 47 St & 10 Ave
10008,685,9/27/2017 17:45,9/27/2017 17:56,3255,8 Ave & W 31 St,358,Christopher St & Greenwich St
10009,1434,9/27/2017 17:45,9/27/2017 18:09,3255,8 Ave & W 31 St,2006,Central Park S & 6 Ave
10010,1405,9/27/2017 17:46,9/27/2017 18:09,3255,8 Ave & W 31 St,2006,Central Park S & 6 Ave
10011,1104,9/27/2017 17:51,9/27/2017 18:09,3255,8 Ave & W 31 St,394,E 9 St & Avenue C
10012,699,9/27/2017 17:56,9/27/2017 18:08,3255,8 Ave & W 31 St,358,Christopher St & Greenwich St
10013,713,9/27/2017 17:57,9/27/2017 18:09,3255,8 Ave & W 31 St,280,E 10 St & 5 Ave
10014,748,9/27/2017 18:01,9/27/2017 18:13,3255,8 Ave & W 31 St,499,Broadway & W 60 St
10015,1745,9/27/2017 18:03,9/27/2017 18:32,3255,8 Ave & W 31 St,3168,Central Park West & W 85 St
10016,612,9/27/2017 18:05,9/27/2017 18:16,3255,8 Ave & W 31 St,116,W 17 St & 8 Ave
10017,1496,9/27/2017 18:06,9/27/2017 18:31,3255,8 Ave & W 31 St,426,West St & Chambers St
10018,691,9/27/2017 18:09,9/27/2017 18:21,3255,8 Ave & W 31 St,3463,E 16 St & Irving Pl
10019,835,9/27/2017 18:10,9/27/2017 18:24,3255,8 Ave & W 31 St,530,11 Ave & W 59 St
10020,1253,9/27/2017 18:11,9/27/2017 18:32,3255,8 Ave & W 31 St,433,E 13 St & Avenue A
10021,545,9/27/2017 18:11,9/27/2017 18:20,3255,8 Ave & W 31 St,449,W 52 St & 9 Ave
10022,670,9/27/2017 18:11,9/27/2017 18:22,3255,8 Ave & W 31 St,508,W 46 St & 11 Ave
10023,1670,9/27/2017 18:15,9/27/2017 18:43,3255,8 Ave & W 31 St,3141,1 Ave & E 68 St
10024,448,9/27/2017 18:16,9/27/2017 18:23,3255,8 Ave & W 31 St,540,Lexington Ave & E 29 St
10025,991,9/27/2017 18:16,9/27/2017 18:33,3255,8 Ave & W 31 St,3158,W 63 St & Broadway
10026,292,9/27/2017 18:18,9/27/2017 18:23,3255,8 Ave & W 31 St,509,9 Ave & W 22 St
10027,934,9/27/2017 18:22,9/27/2017 18:38,3255,8 Ave & W 31 St,499,Broadway & W 60 St
10028,1702,9/27/2017 18:23,9/27/2017 18:51,3255,8 Ave & W 31 St,3166,Riverside Dr & W 72 St
10029,727,9/27/2017 18:24,9/27/2017 18:37,3255,8 Ave & W 31 St,405,Washington St & Gansevoort St
10030,474,9/27/2017 18:25,9/27/2017 18:33,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10031,680,9/27/2017 18:27,9/27/2017 18:39,3255,8 Ave & W 31 St,449,W 52 St & 9 Ave
10032,236,9/27/2017 18:28,9/27/2017 18:32,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
10033,493,9/27/2017 18:34,9/27/2017 18:42,3255,8 Ave & W 31 St,472,E 32 St & Park Ave
10034,1165,9/27/2017 18:38,9/27/2017 18:57,3255,8 Ave & W 31 St,377,6 Ave & Canal St
10035,1447,9/27/2017 18:38,9/27/2017 19:02,3255,8 Ave & W 31 St,459,W 20 St & 11 Ave
10036,1418,9/27/2017 18:38,9/27/2017 19:02,3255,8 Ave & W 31 St,459,W 20 St & 11 Ave
10037,1805,9/27/2017 18:40,9/27/2017 19:10,3255,8 Ave & W 31 St,3295,Central Park W & W 96 St
10038,195,9/27/2017 18:46,9/27/2017 18:49,3255,8 Ave & W 31 St,523,W 38 St & 8 Ave
10039,889,9/27/2017 18:46,9/27/2017 19:01,3255,8 Ave & W 31 St,423,W 54 St & 9 Ave
10040,220,9/27/2017 18:47,9/27/2017 18:50,3255,8 Ave & W 31 St,523,W 38 St & 8 Ave
10041,1457,9/27/2017 18:48,9/27/2017 19:12,3255,8 Ave & W 31 St,3282,5 Ave & E 88 St
10042,393,9/27/2017 18:48,9/27/2017 18:55,3255,8 Ave & W 31 St,223,W 13 St & 7 Ave
10043,256,9/27/2017 18:50,9/27/2017 18:54,3255,8 Ave & W 31 St,448,W 37 St & 10 Ave
10044,382,9/27/2017 18:50,9/27/2017 18:56,3255,8 Ave & W 31 St,2021,W 45 St & 8 Ave
10045,371,9/27/2017 18:50,9/27/2017 18:57,3255,8 Ave & W 31 St,505,6 Ave & W 33 St
10046,608,9/27/2017 18:51,9/27/2017 19:02,3255,8 Ave & W 31 St,127,Barrow St & Hudson St
10047,712,9/27/2017 18:52,9/27/2017 19:04,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10048,695,9/27/2017 18:52,9/27/2017 19:04,3255,8 Ave & W 31 St,479,9 Ave & W 45 St
10049,732,9/27/2017 18:52,9/27/2017 19:05,3255,8 Ave & W 31 St,3224,W 13 St & Hudson St
10050,497,9/27/2017 18:55,9/27/2017 19:03,3255,8 Ave & W 31 St,482,W 15 St & 7 Ave
10051,373,9/27/2017 18:55,9/27/2017 19:02,3255,8 Ave & W 31 St,3236,W 42 St & Dyer Ave
10052,359,9/27/2017 18:57,9/27/2017 19:03,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10053,381,9/27/2017 18:58,9/27/2017 19:04,3255,8 Ave & W 31 St,509,9 Ave & W 22 St
10054,1021,9/27/2017 19:00,9/27/2017 19:17,3255,8 Ave & W 31 St,432,E 7 St & Avenue A
10055,265,9/27/2017 19:04,9/27/2017 19:09,3255,8 Ave & W 31 St,446,W 24 St & 7 Ave
10056,1226,9/27/2017 19:06,9/27/2017 19:26,3255,8 Ave & W 31 St,237,E 11 St & 2 Ave
10057,667,9/27/2017 19:06,9/27/2017 19:17,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
10058,492,9/27/2017 19:06,9/27/2017 19:15,3255,8 Ave & W 31 St,508,W 46 St & 11 Ave
10059,2265,9/27/2017 19:07,9/27/2017 19:44,3255,8 Ave & W 31 St,3128,21 St & 43 Ave
10060,1308,9/27/2017 19:07,9/27/2017 19:29,3255,8 Ave & W 31 St,328,Watts St & Greenwich St
10061,399,9/27/2017 19:09,9/27/2017 19:16,3255,8 Ave & W 31 St,459,W 20 St & 11 Ave
10062,589,9/27/2017 19:16,9/27/2017 19:26,3255,8 Ave & W 31 St,476,E 31 St & 3 Ave
10063,527,9/27/2017 19:16,9/27/2017 19:25,3255,8 Ave & W 31 St,3428,8 Ave & W 16 St
10064,320,9/27/2017 19:17,9/27/2017 19:22,3255,8 Ave & W 31 St,3236,W 42 St & Dyer Ave
10065,761,9/27/2017 19:19,9/27/2017 19:31,3255,8 Ave & W 31 St,174,E 25 St & 1 Ave
10066,266,9/27/2017 19:22,9/27/2017 19:26,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
10067,1078,9/27/2017 19:23,9/27/2017 19:41,3255,8 Ave & W 31 St,252,MacDougal St & Washington Sq
10068,373,9/27/2017 19:23,9/27/2017 19:29,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
10069,491,9/27/2017 19:24,9/27/2017 19:32,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
10070,424,9/27/2017 19:29,9/27/2017 19:36,3255,8 Ave & W 31 St,334,W 20 St & 7 Ave
10071,678,9/27/2017 19:33,9/27/2017 19:45,3255,8 Ave & W 31 St,517,Pershing Square South
10072,622,9/27/2017 19:34,9/27/2017 19:44,3255,8 Ave & W 31 St,457,Broadway & W 58 St
10073,966,9/27/2017 19:46,9/27/2017 20:02,3255,8 Ave & W 31 St,457,Broadway & W 58 St
10074,563,9/27/2017 19:47,9/27/2017 19:56,3255,8 Ave & W 31 St,405,Washington St & Gansevoort St
10075,1345,9/27/2017 19:57,9/27/2017 20:19,3255,8 Ave & W 31 St,3360,Amsterdam Ave & W 79 St
10076,689,9/27/2017 20:02,9/27/2017 20:14,3255,8 Ave & W 31 St,383,Greenwich Ave & Charles St
10077,513,9/27/2017 20:03,9/27/2017 20:11,3255,8 Ave & W 31 St,479,9 Ave & W 45 St
10078,645,9/27/2017 20:05,9/27/2017 20:15,3255,8 Ave & W 31 St,457,Broadway & W 58 St
10079,232,9/27/2017 20:06,9/27/2017 20:10,3255,8 Ave & W 31 St,477,W 41 St & 8 Ave
10080,212,9/27/2017 20:08,9/27/2017 20:11,3255,8 Ave & W 31 St,3259,9 Ave & W 28 St
10081,585,9/27/2017 20:14,9/27/2017 20:24,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
10082,640,9/27/2017 20:16,9/27/2017 20:26,3255,8 Ave & W 31 St,495,W 47 St & 10 Ave
10083,344,9/27/2017 20:22,9/27/2017 20:27,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10084,1355,9/27/2017 20:27,9/27/2017 20:50,3255,8 Ave & W 31 St,3231,E 67 St & Park Ave
10085,887,9/27/2017 20:29,9/27/2017 20:43,3255,8 Ave & W 31 St,168,W 18 St & 6 Ave
10086,1953,9/27/2017 20:29,9/27/2017 21:02,3255,8 Ave & W 31 St,3328,W 100 St & Manhattan Ave
10087,947,9/27/2017 20:32,9/27/2017 20:47,3255,8 Ave & W 31 St,3159,W 67 St & Broadway
10088,828,9/27/2017 20:34,9/27/2017 20:48,3255,8 Ave & W 31 St,358,Christopher St & Greenwich St
10089,774,9/27/2017 20:36,9/27/2017 20:49,3255,8 Ave & W 31 St,507,E 25 St & 2 Ave
10090,1291,9/27/2017 20:37,9/27/2017 20:59,3255,8 Ave & W 31 St,441,E 52 St & 2 Ave
10091,519,9/27/2017 20:51,9/27/2017 21:00,3255,8 Ave & W 31 St,519,Pershing Square North
10092,673,9/27/2017 20:57,9/27/2017 21:08,3255,8 Ave & W 31 St,72,W 52 St & 11 Ave
10093,387,9/27/2017 20:57,9/27/2017 21:04,3255,8 Ave & W 31 St,448,W 37 St & 10 Ave
10094,375,9/27/2017 21:02,9/27/2017 21:08,3255,8 Ave & W 31 St,509,9 Ave & W 22 St
10095,636,9/27/2017 21:03,9/27/2017 21:14,3255,8 Ave & W 31 St,284,Greenwich Ave & 8 Ave
10096,987,9/27/2017 21:03,9/27/2017 21:20,3255,8 Ave & W 31 St,518,E 39 St & 2 Ave
10097,636,9/27/2017 21:04,9/27/2017 21:14,3255,8 Ave & W 31 St,449,W 52 St & 9 Ave
10098,577,9/27/2017 21:14,9/27/2017 21:24,3255,8 Ave & W 31 St,508,W 46 St & 11 Ave
10099,1453,9/27/2017 21:14,9/27/2017 21:39,3255,8 Ave & W 31 St,3002,South End Ave & Liberty St
10100,506,9/27/2017 21:21,9/27/2017 21:30,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
10101,1051,9/27/2017 21:21,9/27/2017 21:39,3255,8 Ave & W 31 St,499,Broadway & W 60 St
10102,359,9/27/2017 21:27,9/27/2017 21:33,3255,8 Ave & W 31 St,470,W 20 St & 8 Ave
10103,259,9/27/2017 21:36,9/27/2017 21:40,3255,8 Ave & W 31 St,446,W 24 St & 7 Ave
10104,293,9/27/2017 21:39,9/27/2017 21:44,3255,8 Ave & W 31 St,509,9 Ave & W 22 St
10105,213,9/27/2017 21:50,9/27/2017 21:53,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
10106,909,9/27/2017 21:55,9/27/2017 22:10,3255,8 Ave & W 31 St,3163,Central Park West & W 68 St
10107,504,9/27/2017 22:19,9/27/2017 22:28,3255,8 Ave & W 31 St,526,E 33 St & 5 Ave
10108,739,9/27/2017 22:20,9/27/2017 22:32,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
10109,306,9/27/2017 22:29,9/27/2017 22:34,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10110,906,9/27/2017 22:30,9/27/2017 22:45,3255,8 Ave & W 31 St,422,W 59 St & 10 Ave
10111,2581,9/27/2017 22:32,9/27/2017 23:15,3255,8 Ave & W 31 St,457,Broadway & W 58 St
10112,1356,9/27/2017 22:33,9/27/2017 22:55,3255,8 Ave & W 31 St,410,Suffolk St & Stanton St
10113,448,9/27/2017 22:39,9/27/2017 22:47,3255,8 Ave & W 31 St,509,9 Ave & W 22 St
10114,1849,9/27/2017 22:56,9/27/2017 23:27,3255,8 Ave & W 31 St,274,Lafayette Ave & Fort Greene Pl
10115,1252,9/27/2017 22:56,9/27/2017 23:17,3255,8 Ave & W 31 St,3379,E 103 St & Lexington Ave
10116,460,9/27/2017 23:05,9/27/2017 23:13,3255,8 Ave & W 31 St,479,9 Ave & W 45 St
10117,1002,9/27/2017 23:10,9/27/2017 23:27,3255,8 Ave & W 31 St,432,E 7 St & Avenue A
10118,186,9/27/2017 23:18,9/27/2017 23:22,3255,8 Ave & W 31 St,477,W 41 St & 8 Ave
10119,714,9/27/2017 23:22,9/27/2017 23:34,3255,8 Ave & W 31 St,174,E 25 St & 1 Ave
10633,616,9/29/2017 0:14,9/29/2017 0:24,3255,8 Ave & W 31 St,368,Carmine St & 6 Ave
10634,825,9/29/2017 0:28,9/29/2017 0:42,3255,8 Ave & W 31 St,3463,E 16 St & Irving Pl
10635,425,9/29/2017 0:33,9/29/2017 0:41,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10636,285,9/29/2017 0:36,9/29/2017 0:41,3255,8 Ave & W 31 St,529,W 42 St & 8 Ave
10637,558,9/29/2017 1:20,9/29/2017 1:29,3255,8 Ave & W 31 St,482,W 15 St & 7 Ave
